time,speed,yaw,heading,location_x,location_y,gnss_latitude,gnss_longitude,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,height,throttle,steer,brake,reverse,hand_brake,manual_gear_shift,gear
0,0.013087321848228854,-0.015350342728197575,N,-0.0951937809586525,24.611751556396484,-0.0002210887271445472,8.128052514345822e-06,-0.09619423747062683,0.02497423067688942,9.807656288146973,2.250002398795914e-05,0.0005684568313881755,0.005301961675286293,0.036112021654844284,0.0,-0.006747539155185223,0.0,False,False,False,1,
1,0.07690813734883305,-0.02307128719985485,N,-0.08489940315485,24.611669540405273,-0.0002210867738909883,8.220384986276458e-06,0.09387769550085068,-0.02433834969997406,9.812344551086426,-2.207734178227838e-05,-0.0005684718489646912,-0.005443434230983257,0.03610958158969879,0.0,-0.006747539155185223,0.0,False,False,False,1,
2,0.02118693412616362,-0.02398681454360485,N,-0.07620543986558914,24.61153793334961,-0.0002210854545694474,8.298613495488254e-06,-0.09568575024604797,0.026834947988390923,9.807500839233398,2.2220343453227542e-05,0.0005687315133400261,0.005320793017745018,0.03611190617084503,0.0,-0.006747539155185223,0.0,False,False,False,1,
3,0.072766507062549,-0.0307922326028347,N,-0.06786258518695831,24.6114444732666,-0.00022108355270233915,8.373417881030222e-06,0.09490194916725159,-0.025575391948223114,9.8125,-2.2900980184203945e-05,-0.0005686121294274926,-0.005433804355561733,0.03610946610569954,0.0,-0.006747539155185223,0.0,False,False,False,1,
4,0.08627297341577139,-0.0335693322122097,N,-0.05809299275279045,24.61133575439453,-0.00022108211344118445,8.460771318401712e-06,-0.32359057664871216,0.007932282984256744,9.796335220336914,3.430284414207563e-05,0.0021458971314132214,0.00016843265620991588,0.03610244765877724,0.05936519801616669,-0.006747539155185223,0.0,False,False,False,1,
5,3.3930692001539464,-0.037322998046875,N,0.25219079852104187,24.609699249267578,-0.00022106705263524873,1.1232540263270185e-05,2.2200915813446045,0.07010967284440994,9.80795955657959,6.385261804098263e-05,-0.0011710688704624772,0.00741081777960062,0.03584098815917969,0.9128006100654602,-0.006747539155185223,0.0,False,False,False,1,
6,16.612751207694757,-0.478912353515625,N,3.448300361633301,24.58472442626953,-0.00022077503780337793,3.9928710932821335e-05,3.1824941635131836,-0.0665988028049469,9.806270599365234,-7.903559162514284e-05,8.257793524535373e-05,-0.01229008287191391,0.03559432923793793,1.0,-0.006747539155185223,0.0,False,False,False,1,
7,28.99098514726362,-1.095458745956421,NW,10.664130210876465,24.449865341186523,-0.00021945631917219544,0.000104748118402757,3.3272476196289062,0.7571873664855957,9.809332847595215,0.0020263767801225185,-0.0007810047245584428,0.046246521174907684,0.03575450927019119,1.0,0.017927946522831917,0.0,False,False,False,1,
8,41.293965761936995,0.9434772729873657,NE,21.41035270690918,24.543649673461914,-0.0002206262289945471,0.00020128433689942452,3.1576459407806396,-0.0840979814529419,9.807872772216797,-0.0005571211804635823,-0.00036009581526741385,-0.001754992874339223,0.03576518967747688,1.0,-0.0010742191225290298,0.0,False,False,False,1,
9,48.74581849916225,0.7063970565795898,NE,35.67154312133789,24.80450439453125,-0.00022294421989954571,0.00032942981199439447,-1.775816559791565,-0.5236179232597351,9.81867504119873,-0.0005533340154215693,0.0036166375502943993,-0.03947414457798004,0.03634776920080185,0.0,-0.007888957858085632,0.0,False,False,False,1,
10,41.16179949171707,-0.4460754096508026,N,50.00119400024414,24.791139602661133,-0.00022263407727507456,0.00045816711273154534,-1.7885913848876953,-0.018852800130844116,9.806609153747559,0.00024011351342778653,0.0004503922536969185,-0.0025918392930179834,0.036538656800985336,0.0,-0.00043640140211209655,0.0,False,False,False,1,
11,34.777240601570995,-0.488311767578125,N,62.09144973754883,24.684955596923828,-0.0002216698783144011,0.0005667732948802816,-1.3394192457199097,0.1882331818342209,9.81278133392334,0.0005298893083818257,-0.0008588318596594036,0.011197380721569061,0.03649913892149925,0.0,0.003826922969892621,0.0,False,False,False,1,
12,27.766212053652488,0.5694369673728943,NE,72.63424682617188,24.716691970825195,-0.00022212165060864208,0.0006614892138951838,-3.4782326221466064,0.052007973194122314,9.805320739746094,-4.631303818314336e-05,0.0023657241836190224,0.006860251072794199,0.03664153814315796,0.0,0.0022491493728011847,0.6212635636329651,False,False,False,1,
13,9.22034835277807e-05,0.5954086780548096,NE,75.77315521240234,24.751352310180664,-0.00022243854402859142,0.0006896662210221222,0.001836232142522931,-2.07536832022015e-05,9.810625076293945,-2.7712956125469645e-06,-0.000451748666819185,1.0088537116814678e-08,0.03614196553826332,0.0,-0.0012756354408338666,0.7285009622573853,False,False,False,1,
14,8.927192596478659e-07,0.5954086780548096,NE,75.77317810058594,24.751352310180664,-0.00022243852687608978,0.0006896647132297447,1.2863874871982262e-05,-7.105427357601002e-15,9.8100004196167,-5.89238027259853e-08,-6.188751200397746e-08,4.061624734458258e-12,0.036110762506723404,0.0,-0.0047668819315731525,0.6096618175506592,False,False,False,1,
15,7.553192673229891e-07,0.5954086780548096,NE,75.77317810058594,24.751352310180664,-0.00022243852687608978,0.0006896647132297447,1.2863874871982262e-05,-7.105427357601002e-15,9.8100004196167,2.18212914404603e-08,1.4420733052133983e-08,-3.530043282424372e-13,0.036110762506723404,0.0,-0.0047668819315731525,0.4355628192424774,False,False,False,1,
16,1.1979771779068822,0.5987256765365601,NE,75.8055648803711,24.751672744750977,-0.00022244178235553136,0.0006899443401797574,2.1145882606506348,0.006080147810280323,9.808581352233887,-1.7748081518220715e-05,-0.0012306675780564547,0.004575651604682207,0.03592105954885483,0.9671812653541565,0.0005371094448491931,0.0,False,False,False,1,
17,15.624306253250161,0.5407924056053162,NE,78.7305679321289,24.78032684326172,-0.0002226901397364145,0.0007162005568897697,3.1771390438079834,-0.006196103058755398,9.805320739746094,-4.716942385130096e-06,0.00015849586634431034,-0.0014984238659963012,0.03559127822518349,1.0,-0.0008728029788471758,0.0,False,False,False,1,
18,29.143914445068543,-0.8049010634422302,NW,86.4433364868164,24.78277015686035,-0.00022251672648110343,0.0007854854671092746,3.327362298965454,-0.8987681865692139,9.808918952941895,-0.0021794734057039022,-0.0007322671008296311,-0.07649016380310059,0.0357542410492897,1.0,-0.0275002159178257,0.0,False,False,False,1,
