time,speed,yaw,heading,location_x,location_y,gnss_latitude,gnss_longitude,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,height,throttle,steer,brake,reverse,hand_brake,manual_gear_shift,gear
0,10.481838443667694,-178.93605041503906,SW,-19.211437225341797,-65.30009460449219,0.0005867639146117654,-0.00018156282381756654,-0.9763360023498535,-0.05548933148384094,9.807669639587402,-0.0004018369363620877,0.009660416282713413,0.0011059468379244208,0.010481643490493298,0.0,0.011548364534974098,0.0,False,False,False,1,
1,4.446386373824399,-178.80029296875,SW,-21.840261459350586,-65.36239624023438,0.0005873496919548415,-0.00020520706437759413,-1.7509695291519165,-0.18884003162384033,9.788825988769531,0.00031605007825419307,0.0031963542569428682,-0.03972569853067398,0.010814093984663486,0.07973353564739227,-0.01074260100722313,0.0,False,False,False,1,
2,7.0457144605494975,-179.30130004882812,SW,-23.537195205688477,-65.38141632080078,0.0005874417358313622,-0.00022038583890204456,1.3214181661605835,0.12102994322776794,9.808810234069824,5.8431924117030576e-05,-0.00016972696175798774,0.01598363369703293,0.010069808922708035,0.485421359539032,-0.010339723899960518,0.0,False,False,False,1,
3,19.599942930479706,-178.5098876953125,SW,-27.885581970214844,-65.4622573852539,0.0005882867849038576,-0.0002593430475081219,2.698315143585205,-0.10357339680194855,9.621651649475098,-0.0012450050562620163,0.012460693717002869,0.009316004812717438,0.009145050309598446,1.0,0.0022827188950031996,0.0,False,False,False,1,
4,39.29480004733581,174.2164306640625,SE,-38.49562072753906,-65.43339538574219,0.0005871100214989156,-0.0003546567890667065,4.273153305053711,-5.63482141494751,9.739788055419922,-0.027453115209937096,0.0015850006602704525,-0.4584711194038391,0.009340819902718067,0.8930216431617737,-0.10658064484596252,0.0,False,False,False,2,
5,47.3742001596274,106.5710678100586,SE,-50.59807586669922,-56.97909164428711,0.0005035244202105105,-0.0004579828879174193,0.05058097839355469,-17.334213256835938,9.207280158996582,-0.01532948948442936,0.05172502249479294,-1.3588422536849976,0.010421676561236382,0.7617592811584473,-0.24018920958042145,0.0,False,False,False,3,
6,49.237815009017744,82.84226989746094,NE,-49.9693489074707,-42.87919998168945,0.0003762847342727582,-0.0004476228807594883,-1.0406532287597656,3.534961223602295,9.785845756530762,0.02087842859327793,0.007149316370487213,0.24370510876178741,0.010753974318504333,0.09307808429002762,0.04262527450919151,0.0,False,False,False,3,
7,45.223156543429724,93.40766143798828,SE,-49.62129592895508,-28.44907569885254,0.00024655407250406824,-0.00044619130043305026,-1.2884601354599,1.8482481241226196,9.816206932067871,0.0002946141466964036,0.0009337074006907642,0.14142000675201416,0.01100868172943592,0.16952106356620789,0.025652596727013588,0.0,False,False,False,3,
8,41.732624949446276,94.63465881347656,SE,-50.87070846557617,-14.535727500915527,0.00012159171845382843,-0.00045776809603963984,-1.5593394041061401,-1.0544832944869995,9.811134338378906,-0.0036248560063540936,0.002803104929625988,-0.1074909046292305,0.011019210331141949,0.0,-0.017256351187825203,0.0,False,False,False,3,
9,31.131325194137624,102.75975799560547,SE,-52.398963928222656,-3.8275814056396484,2.552070102979087e-05,-0.00047265483859497155,-3.233424186706543,0.10878658294677734,9.807113647460938,-0.012016195803880692,-0.002928897738456726,0.06319476664066315,0.011633682064712048,0.21146121621131897,0.008761821314692497,0.5072786808013916,False,False,False,3,
10,20.345401121366255,99.43400573730469,SE,-53.870487213134766,3.644296407699585,-4.165188632043737e-05,-0.0004854242637041708,-2.3960354328155518,-0.20223450660705566,9.794686317443848,0.0009293979383073747,0.00020142761059105396,-0.04589526727795601,0.011245422065258026,0.0,-0.015543853864073753,0.2460176646709442,False,False,False,2,
11,0.021527663898801095,98.85888671875,SE,-54.03788757324219,4.699341773986816,-5.105963263929425e-05,-0.00048680923953894006,0.1290905773639679,-0.0005203038454055786,9.786173820495605,-5.28702512383461e-05,0.005010527558624744,-0.00030376625363714993,0.010138892568647861,0.0,-0.015342390164732933,0.0,False,False,False,1,
12,2.453821602269087,98.83132934570312,SE,-54.04574966430664,4.755445957183838,-5.1542353233458016e-05,-0.00048687455436329354,4.142155170440674,0.006435394287109375,9.838096618652344,-0.0005284734070301056,-0.019757265225052834,-0.007288231514394283,0.009862212464213371,1.0,-0.02941521815955639,0.0,False,False,False,1,
