time,speed,yaw,heading,location_x,location_y,gnss_latitude,gnss_longitude,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,height,throttle,steer,brake,reverse,hand_brake,manual_gear_shift,gear
0,0.020596195330285418,179.73089599609375,S,-16.947294235229492,12.883749961853027,-0.00011577887900671158,-0.0001612232872009683,0.054954640567302704,0.0008827820420265198,9.808828353881836,-1.2230306310812011e-05,0.00028871241374872625,4.555522173177451e-05,0.0032758712768554688,0.0,0.0033233764115720987,0.0,False,False,False,1,
1,0.009762985704066642,179.73106384277344,S,-16.949302673339844,12.883750915527344,-0.00011577887043756618,-0.00016124122650345993,-0.05124707892537117,-0.00024054771347437054,9.810391426086426,1.2812089153158013e-05,-0.000309669878333807,-4.1380295442650095e-05,0.00327377300709486,0.0,0.0033233764115720987,0.0,False,False,False,1,
2,0.021330490484669933,179.7311248779297,S,-16.9499454498291,12.883750915527344,-0.00011577885328506454,-0.00016124705206491853,-0.040018174797296524,0.00043683627154678106,9.810937881469727,9.585808584233746e-06,-0.00025758627452887595,-4.053854354424402e-05,0.003274040063843131,0.0,0.002920540515333414,0.0,False,False,False,1,
3,0.057385148195668055,179.72613525390625,S,-16.93913459777832,12.883684158325195,-0.00011577903319448524,-0.00016115026207468432,0.4286689758300781,-0.012643100693821907,9.801257133483887,-2.3341259293374605e-05,0.002132714493200183,-0.009011924266815186,0.003280715784057975,0.4262150526046753,0.002584844594821334,0.0,False,False,False,1,
4,9.466959621479665,179.95260620117188,S,-18.611881256103516,12.882288932800293,-0.00011573215456905928,-0.00017619859542447497,1.9519860744476318,0.03987852856516838,9.812106132507324,-9.740255336510018e-05,-0.00014804604870732874,0.015487829223275185,0.0036773872561752796,0.6547006368637085,-0.0026855533942580223,0.0,False,False,False,1,
5,26.666620470711226,-179.5209503173828,S,-24.35603904724121,12.879058837890625,-0.00011560291278556178,-0.0002278503192729957,6.603662490844727,0.8795539140701294,9.908448219299316,-0.0013811273965984583,0.002484804019331932,0.06999250501394272,0.00478782644495368,0.9984008073806763,0.03143124282360077,0.0,False,False,False,2,
6,45.684232959345486,-150.3656463623047,SW,-36.981544494628906,10.192770957946777,-8.686446717831586e-05,-0.00033990228675648504,1.4774494171142578,13.101642608642578,9.955230712890625,-0.013962559401988983,-0.012902403250336647,1.0322693586349487,0.003900832962244749,0.9043733477592468,0.2724241018295288,0.0,False,False,False,2,
7,59.26829834672932,-95.7972183227539,SW,-43.62761688232422,-6.458685874938965,6.699955530109492e-05,-0.00039281483344468963,5.608752727508545,-1.3301382064819336,9.825743675231934,0.013703297823667526,0.0056974273175001144,-0.13358213007450104,0.004209632985293865,0.9071906208992004,-0.02797054685652256,0.0,False,False,False,3,
8,71.49155207497984,-91.71099090576172,SW,-45.88912582397461,-29.193464279174805,0.0002712593020106624,-0.00041243330262474755,2.4170868396759033,2.619631767272949,9.820037841796875,-0.0007931706495583057,-0.0005012592300772667,0.13443516194820404,0.003965339623391628,0.878642201423645,0.0225624218583107,0.0,False,False,False,3,
9,62.65552575321124,-105.62541198730469,SW,-46.37986755371094,-55.115135192871094,0.0005036262304827233,-0.0004193710665698198,-5.270347595214844,-17.28166961669922,10.047994613647461,0.021635960787534714,-0.016452135518193245,-1.0125267505645752,0.0026435470208525658,0.0,-0.23869846761226654,0.0,False,False,False,3,
